dataset,index,raw_label,y_true,pred_label,outcome,method,base_probability,base_target_confidence,n_perturbations,mask_fraction,faithfulness_pearson,faithfulness_spearman,mean_confidence_drop,std_confidence_drop,negative_drop_fraction,mean_attribution_sum,std_attribution_sum,valid_correlation
kepler,311,no-PC,0,1,FP,integrated_gradients,0.6700457334518433,0.6700457334518433,32,0.1,0.12879272389078594,0.2562316715542522,0.09826434403657913,0.09281384199857712,0.125,4.974006108939648,0.8716046926385933,True
kepler,311,no-PC,0,1,FP,occlusion,0.6700457334518433,0.6700457334518433,32,0.1,0.15634966606526124,0.24926686217008792,0.09826434403657913,0.09281384199857712,0.125,82.37607550621033,4.220224198814005,True
kepler,311,no-PC,0,1,FP,consensus,0.6700457334518433,0.6700457334518433,32,0.1,0.14134594808718898,0.22763929618768325,0.09826434403657913,0.09281384199857712,0.125,49.83755540847778,2.7396201375615354,True
kepler,317,no-PC,0,1,FP,saliency,0.987055242061615,0.987055242061615,32,0.1,0.3233639628152254,0.375,0.1838797628879547,0.11824308335781097,0.03125,3.831445164978504,0.7565699994529914,True
kepler,317,no-PC,0,1,FP,integrated_gradients,0.987055242061615,0.987055242061615,32,0.1,0.35577627559053465,0.3782991202346041,0.1838797628879547,0.11824308335781097,0.03125,8.15542121231556,1.2481036451753325,True
kepler,317,no-PC,0,1,FP,occlusion,0.987055242061615,0.987055242061615,32,0.1,0.12029174397694026,0.11033724340175952,0.1838797628879547,0.11824308335781097,0.03125,59.60372853279114,3.9166247698801713,True
kepler,317,no-PC,0,1,FP,consensus,0.987055242061615,0.987055242061615,32,0.1,0.10376479029598748,0.10153958944281524,0.1838797628879547,0.11824308335781097,0.03125,45.21984910964966,2.703008545740044,True
kepler,329,no-PC,0,1,FP,saliency,0.5801522731781006,0.5801522731781006,32,0.1,0.3120458396161729,0.3383431085043988,0.0270409993827343,0.09273812174797058,0.40625,6.03946179151535,1.2786879938363223,True
kepler,329,no-PC,0,1,FP,integrated_gradients,0.5801522731781006,0.5801522731781006,32,0.1,0.5438920504261002,0.5403225806451613,0.0270409993827343,0.09273812174797058,0.40625,4.312702096998692,0.8027626890470309,True
kepler,329,no-PC,0,1,FP,occlusion,0.5801522731781006,0.5801522731781006,32,0.1,0.4667032560490515,0.4662756598240469,0.0270409993827343,0.09273812174797058,0.40625,109.66895890235901,5.5939772835128,True
kepler,329,no-PC,0,1,FP,consensus,0.5801522731781006,0.5801522731781006,32,0.1,0.5194365919276678,0.530425219941349,0.0270409993827343,0.09273812174797058,0.40625,62.619845271110535,3.4210633163052178,True
kepler,332,PC,1,1,TP,saliency,0.7844990491867065,0.7844990491867065,32,0.1,0.28507273064390587,0.2283724340175953,0.1443643867969513,0.14579154551029205,0.125,3.8388269916176796,0.8101113138216393,True
kepler,332,PC,1,1,TP,integrated_gradients,0.7844990491867065,0.7844990491867065,32,0.1,0.33152295962800143,0.34640762463343105,0.1443643867969513,0.14579154551029205,0.125,2.652677558362484,0.466824525707758,True
kepler,332,PC,1,1,TP,occlusion,0.7844990491867065,0.7844990491867065,32,0.1,0.1623282321668556,0.0879765395894428,0.1443643867969513,0.14579154551029205,0.125,103.5276665687561,4.000719666067598,True
kepler,332,PC,1,1,TP,consensus,0.7844990491867065,0.7844990491867065,32,0.1,0.2152212095181502,0.13416422287390029,0.1443643867969513,0.14579154551029205,0.125,49.607768297195435,2.0534611018649778,True
kepler,374,no-PC,0,0,TN,saliency,0.4195147752761841,0.5804852247238159,32,0.1,-0.2905731075308623,-0.18108504398826977,-0.12796694040298462,0.10645157843828201,0.875,2.3926776982843876,0.5861007607302067,True
kepler,374,no-PC,0,0,TN,integrated_gradients,0.4195147752761841,0.5804852247238159,32,0.1,-0.2898203484432222,-0.3086510263929618,-0.12796694040298462,0.10645157843828201,0.875,3.2327598854899406,0.5908230072253254,True
kepler,374,no-PC,0,0,TN,occlusion,0.4195147752761841,0.5804852247238159,32,0.1,-0.25417219340787356,-0.2001466275659824,-0.12796694040298462,0.10645157843828201,0.875,19.086322247982025,2.1817938876346568,True
kepler,374,no-PC,0,0,TN,consensus,0.4195147752761841,0.5804852247238159,32,0.1,-0.18856136416394645,-0.20857771260997066,-0.12796694040298462,0.10645157843828201,0.875,12.910679459571838,1.2852576259848298,True
kepler,395,PC,1,1,TP,saliency,0.5298869609832764,0.5298869609832764,32,0.1,-0.051493700648971,0.018328445747800584,0.18610668182373047,0.14379183948040009,0.0625,6.462234124541283,1.1330720544784687,True
kepler,395,PC,1,1,TP,integrated_gradients,0.5298869609832764,0.5298869609832764,32,0.1,0.3110610489476795,0.3387096774193548,0.18610668182373047,0.14379183948040009,0.0625,7.6707242876291275,0.8676998484668126,True
kepler,395,PC,1,1,TP,occlusion,0.5298869609832764,0.5298869609832764,32,0.1,0.18039686728994048,0.2034457478005865,0.18610668182373047,0.14379183948040009,0.0625,125.98453402519226,4.135210169289572,True
kepler,395,PC,1,1,TP,consensus,0.5298869609832764,0.5298869609832764,32,0.1,0.18583895208328566,0.2925219941348973,0.18610668182373047,0.14379183948040009,0.0625,66.06594359874725,2.015214855902575,True
kepler,413,PC,1,1,TP,saliency,0.9530481696128845,0.9530481696128845,32,0.1,0.4305595057188403,0.4882697947214076,0.24910761415958405,0.17343921959400177,0.03125,4.469347298145294,0.9729594644261487,True
kepler,413,PC,1,1,TP,integrated_gradients,0.9530481696128845,0.9530481696128845,32,0.1,0.47398454299298703,0.4761730205278592,0.24910761415958405,0.17343921959400177,0.03125,4.088556289672852,0.7672282972450764,True
kepler,413,PC,1,1,TP,occlusion,0.9530481696128845,0.9530481696128845,32,0.1,0.02735670674759816,-0.01539589442815249,0.24910761415958405,0.17343921959400177,0.03125,78.4695188999176,4.842453963596984,True
kepler,413,PC,1,1,TP,consensus,0.9530481696128845,0.9530481696128845,32,0.1,0.09004490767235447,0.024926686217008793,0.24910761415958405,0.17343921959400177,0.03125,52.600876688957214,2.9523426150910987,True
kepler,425,no-PC,0,1,FP,saliency,0.7588711977005005,0.7588711977005005,32,0.1,0.253299222919198,0.19648093841642225,0.10317671298980713,0.07376125454902649,0.125,4.6851988807320595,0.8843065863469485,True
kepler,425,no-PC,0,1,FP,integrated_gradients,0.7588711977005005,0.7588711977005005,32,0.1,0.5298296768070622,0.48680351906158353,0.10317671298980713,0.07376125454902649,0.125,3.624080069363117,0.6962932967202401,True
kepler,425,no-PC,0,1,FP,occlusion,0.7588711977005005,0.7588711977005005,32,0.1,0.3872573860906212,0.4490469208211143,0.10317671298980713,0.07376125454902649,0.125,57.42490041255951,3.5623036170030975,True
kepler,425,no-PC,0,1,FP,consensus,0.7588711977005005,0.7588711977005005,32,0.1,0.42755434671811265,0.5076979472140762,0.10317671298980713,0.07376125454902649,0.125,31.64825928211212,2.168603817310516,True
kepler,448,PC,1,1,TP,saliency,0.5348482728004456,0.5348482728004456,32,0.1,0.12679414953855475,0.2287390029325513,0.3407828211784363,0.18737083673477173,0.125,4.247559517621994,0.7607560753425162,True
kepler,448,PC,1,1,TP,integrated_gradients,0.5348482728004456,0.5348482728004456,32,0.1,0.07028808629667829,0.17338709677419353,0.3407828211784363,0.18737083673477173,0.125,5.921936959028244,0.8142789172800656,True
kepler,448,PC,1,1,TP,occlusion,0.5348482728004456,0.5348482728004456,32,0.1,0.31265619091906194,0.3057184750733138,0.3407828211784363,0.18737083673477173,0.125,134.2044644355774,3.4341997741492865,True
kepler,448,PC,1,1,TP,consensus,0.5348482728004456,0.5348482728004456,32,0.1,0.37108730853064115,0.4134897360703812,0.3407828211784363,0.18737083673477173,0.125,49.16727256774902,1.2589237519264953,True
kepler,449,PC,1,1,TP,saliency,0.5828409790992737,0.5828409790992737,32,0.1,0.500505581444519,0.5223607038123167,0.3786312937736511,0.15339866280555725,0.0,5.091411508619785,1.3256554140440888,True
kepler,449,PC,1,1,TP,integrated_gradients,0.5828409790992737,0.5828409790992737,32,0.1,0.34857654603495447,0.4087243401759531,0.3786312937736511,0.15339866280555725,0.0,9.012112453579903,1.1186538778459134,True
kepler,449,PC,1,1,TP,occlusion,0.5828409790992737,0.5828409790992737,32,0.1,0.16383411883367943,0.16165689149560114,0.3786312937736511,0.15339866280555725,0.0,116.80248999595642,4.643463526601986,True
kepler,449,PC,1,1,TP,consensus,0.5828409790992737,0.5828409790992737,32,0.1,0.30735100538954097,0.35850439882697943,0.3786312937736511,0.15339866280555725,0.0,64.25204253196716,2.4249189433161034,True
kepler,451,no-PC,0,1,FP,saliency,0.9120699167251587,0.9120699167251587,32,0.1,0.2504412472568129,0.06414956011730204,0.07956843078136444,0.10053446143865585,0.0,6.9679854810237885,1.110962218077307,True
kepler,451,no-PC,0,1,FP,integrated_gradients,0.9120699167251587,0.9120699167251587,32,0.1,0.5962282344225146,0.439149560117302,0.07956843078136444,0.10053446143865585,0.0,5.27992021292448,1.2391983559466972,True
kepler,451,no-PC,0,1,FP,occlusion,0.9120699167251587,0.9120699167251587,32,0.1,0.4597719068228971,0.3706011730205278,0.07956843078136444,0.10053446143865585,0.0,35.196373641490936,2.6075399212050967,True
kepler,451,no-PC,0,1,FP,consensus,0.9120699167251587,0.9120699167251587,32,0.1,0.6480846041135957,0.43108504398826974,0.07956843078136444,0.10053446143865585,0.0,18.1978642642498,1.4944176536003513,True
kepler,521,PC,1,1,TP,saliency,0.9688205718994141,0.9688205718994141,32,0.1,0.25625589490388817,0.1946480938416422,0.10161694884300232,0.09483882039785385,0.0625,7.259628117084503,1.319754550727563,True
kepler,521,PC,1,1,TP,integrated_gradients,0.9688205718994141,0.9688205718994141,32,0.1,0.26109628892511755,0.3203812316715542,0.10161694884300232,0.09483882039785385,0.0625,6.176763147115707,0.9905916574509132,True
kepler,521,PC,1,1,TP,occlusion,0.9688205718994141,0.9688205718994141,32,0.1,-0.1803435196745099,-0.059384164222873896,0.10161694884300232,0.09483882039785385,0.0625,58.10492944717407,4.24880478412656,True
kepler,521,PC,1,1,TP,consensus,0.9688205718994141,0.9688205718994141,32,0.1,-0.06515111344764221,-0.02785923753665689,0.10161694884300232,0.09483882039785385,0.0625,35.38712388277054,2.477150528048239,True
kepler,536,no-PC,0,1,FP,saliency,0.8216307759284973,0.8216307759284973,32,0.1,0.30058257902556756,0.3082844574780058,0.25023555755615234,0.16673840582370758,0.0625,4.914796397089958,0.9775634995100924,True
kepler,536,no-PC,0,1,FP,integrated_gradients,0.8216307759284973,0.8216307759284973,32,0.1,0.7340790852650723,0.6840175953079178,0.25023555755615234,0.16673840582370758,0.0625,4.159948348999023,0.9418937824252898,True
kepler,536,no-PC,0,1,FP,occlusion,0.8216307759284973,0.8216307759284973,32,0.1,0.389472893939154,0.3724340175953079,0.25023555755615234,0.16673840582370758,0.0625,100.54371166229248,3.5580521733201564,True
kepler,536,no-PC,0,1,FP,consensus,0.8216307759284973,0.8216307759284973,32,0.1,0.4389077447884229,0.3643695014662756,0.25023555755615234,0.16673840582370758,0.0625,55.01940631866455,2.086260451838057,True
kepler,554,no-PC,0,1,FP,saliency,0.9198928475379944,0.9198928475379944,32,0.1,0.1399639479848353,0.1411290322580645,0.2456287443637848,0.15910428762435913,0.03125,3.335665538907051,0.9698621101532423,True
kepler,554,no-PC,0,1,FP,integrated_gradients,0.9198928475379944,0.9198928475379944,32,0.1,0.13728765409908508,0.1389296187683284,0.2456287443637848,0.15910428762435913,0.03125,7.115014165639877,1.1289740672365145,True
kepler,554,no-PC,0,1,FP,occlusion,0.9198928475379944,0.9198928475379944,32,0.1,0.3575079378905878,0.3383431085043988,0.2456287443637848,0.15910428762435913,0.03125,95.90914583206177,3.3180644283683685,True
kepler,554,no-PC,0,1,FP,consensus,0.9198928475379944,0.9198928475379944,32,0.1,0.3243951415689807,0.3354105571847507,0.2456287443637848,0.15910428762435913,0.03125,54.1519033908844,1.8560666196824034,True
kepler,556,no-PC,0,0,TN,saliency,3.443791740664892e-07,0.9999996556208259,32,0.1,0.044472875016072125,0.2107677504276376,1.1228024959564209e-05,2.7628102543530986e-05,0.125,4.857029303908348,1.0073021485800284,True
kepler,556,no-PC,0,0,TN,integrated_gradients,3.443791740664892e-07,0.9999996556208259,32,0.1,0.5699726095832696,0.6414750419890763,1.1228024959564209e-05,2.7628102543530986e-05,0.125,1.8636054806411266,0.684462283178864,True
kepler,556,no-PC,0,0,TN,occlusion,3.443791740664892e-07,0.9999996556208259,32,0.1,0.0663155256847672,0.12363573871908422,1.1228024959564209e-05,2.7628102543530986e-05,0.125,21.647664844989777,2.2363913008495806,True
kepler,556,no-PC,0,0,TN,consensus,3.443791740664892e-07,0.9999996556208259,32,0.1,0.18887952304036648,0.26011198442679734,1.1228024959564209e-05,2.7628102543530986e-05,0.125,11.233677595853806,1.1005423946714141,True
kepler,569,no-PC,0,0,TN,saliency,8.915090461414366e-07,0.9999991084909539,32,0.1,0.44161906293177144,0.4198368478489455,2.345070242881775e-06,1.3157488183423993e-06,0.0,7.9847360998392105,1.0782767047531427,True
kepler,569,no-PC,0,0,TN,integrated_gradients,8.915090461414366e-07,0.9999991084909539,32,0.1,0.1667925364447153,0.1593180003409317,2.345070242881775e-06,1.3157488183423993e-06,0.0,10.076639011502266,1.0649284803032706,True
kepler,569,no-PC,0,0,TN,occlusion,8.915090461414366e-07,0.9999991084909539,32,0.1,0.04028916712369547,0.11880099450048763,2.345070242881775e-06,1.3157488183423993e-06,0.0,32.39712780714035,3.9578486465252327,True
kepler,569,no-PC,0,0,TN,consensus,8.915090461414366e-07,0.9999991084909539,32,0.1,0.02864295957147111,0.0727839426183543,2.345070242881775e-06,1.3157488183423993e-06,0.0,31.210752546787262,3.092000403604833,True
kepler,576,no-PC,0,0,TN,saliency,0.0017320382175967097,0.9982679617824033,32,0.1,-0.1000628731531824,-0.00879765395894428,-0.0007809847593307495,0.00040090386755764484,0.9375,5.044919081032276,1.1674336834794885,True
kepler,576,no-PC,0,0,TN,integrated_gradients,0.0017320382175967097,0.9982679617824033,32,0.1,-0.26080944132053824,-0.18951612903225803,-0.0007809847593307495,0.00040090386755764484,0.9375,2.898471288383007,0.6590170414732068,True
kepler,576,no-PC,0,0,TN,occlusion,0.0017320382175967097,0.9982679617824033,32,0.1,-0.4016217355546611,-0.5076979472140762,-0.0007809847593307495,0.00040090386755764484,0.9375,14.643183439970016,2.846261486972017,True
kepler,576,no-PC,0,0,TN,consensus,0.0017320382175967097,0.9982679617824033,32,0.1,-0.3470417227826417,-0.3658357771260997,-0.0007809847593307495,0.00040090386755764484,0.9375,7.53152197599411,1.3759584318943,True
kepler,577,no-PC,0,0,TN,saliency,0.4460354745388031,0.5539645254611969,32,0.1,0.41060506179773065,0.37866568914956006,-0.07508479803800583,0.12779879570007324,0.71875,7.786720097064972,1.6165261162495088,True
kepler,577,no-PC,0,0,TN,integrated_gradients,0.4460354745388031,0.5539645254611969,32,0.1,0.15974452690367905,0.1099706744868035,-0.07508479803800583,0.12779879570007324,0.71875,6.409580051898956,0.985289073787119,True
kepler,577,no-PC,0,0,TN,occlusion,0.4460354745388031,0.5539645254611969,32,0.1,-0.06014137752269538,-0.06231671554252198,-0.07508479803800583,0.12779879570007324,0.71875,20.08456379175186,2.9297995411727293,True
kepler,577,no-PC,0,0,TN,consensus,0.4460354745388031,0.5539645254611969,32,0.1,0.1609912860239131,0.14846041055718476,-0.07508479803800583,0.12779879570007324,0.71875,16.616107612848282,1.7791978794303052,True
kepler,593,PC,1,0,FN,saliency,0.19449946284294128,0.8055005371570587,32,0.1,-0.0035402423863188114,-0.15505865102639294,-0.018001560121774673,0.09960092604160309,0.625,7.339081838726997,1.2119865258426412,True
kepler,593,PC,1,0,FN,integrated_gradients,0.19449946284294128,0.8055005371570587,32,0.1,-0.024824204127198345,-0.10190615835777124,-0.018001560121774673,0.09960092604160309,0.625,8.546661123633385,1.3635562901955014,True
kepler,593,PC,1,0,FN,occlusion,0.19449946284294128,0.8055005371570587,32,0.1,-0.22225957362855556,-0.17338709677419353,-0.018001560121774673,0.09960092604160309,0.625,22.411869645118713,2.8713887507672644,True
kepler,593,PC,1,0,FN,consensus,0.19449946284294128,0.8055005371570587,32,0.1,-0.26529515686037186,-0.25549853372434017,-0.018001560121774673,0.09960092604160309,0.625,20.606690526008606,1.7768061642313249,True
kepler,598,no-PC,0,1,FP,saliency,0.8269660472869873,0.8269660472869873,32,0.1,0.4976372761130372,0.49486803519061573,0.2519916892051697,0.12408315390348434,0.0625,4.3243468180298805,0.9866722284822157,True
kepler,598,no-PC,0,1,FP,integrated_gradients,0.8269660472869873,0.8269660472869873,32,0.1,0.37719595762431324,0.28629032258064513,0.2519916892051697,0.12408315390348434,0.0625,5.427515380084515,1.0291501758956827,True
kepler,598,no-PC,0,1,FP,occlusion,0.8269660472869873,0.8269660472869873,32,0.1,0.19887958262555763,0.20564516129032256,0.2519916892051697,0.12408315390348434,0.0625,97.8061089515686,4.637941073624403,True
kepler,598,no-PC,0,1,FP,consensus,0.8269660472869873,0.8269660472869873,32,0.1,0.33853765733020297,0.32111436950146627,0.2519916892051697,0.12408315390348434,0.0625,55.055190682411194,2.464907734446726,True
kepler,602,PC,1,0,FN,saliency,0.4286075234413147,0.5713924765586853,32,0.1,-0.3054098605366672,-0.31231671554252194,-0.23586183786392212,0.15198226273059845,0.875,3.3636527359485626,0.7356007153428648,True
kepler,602,PC,1,0,FN,integrated_gradients,0.4286075234413147,0.5713924765586853,32,0.1,-0.49874821503283123,-0.5755131964809383,-0.23586183786392212,0.15198226273059845,0.875,2.6702033430337906,0.6483831571856237,True
kepler,602,PC,1,0,FN,occlusion,0.4286075234413147,0.5713924765586853,32,0.1,-0.2473042624104419,-0.23607038123167154,-0.23586183786392212,0.15198226273059845,0.875,22.121179401874542,3.3879075639205936,True
kepler,602,PC,1,0,FN,consensus,0.4286075234413147,0.5713924765586853,32,0.1,-0.28178028980365943,-0.252199413489736,-0.23586183786392212,0.15198226273059845,0.875,16.587568640708923,2.0951666306408976,True
kepler,605,no-PC,0,0,TN,saliency,0.44865694642066956,0.5513430535793304,32,0.1,-0.27584447712438365,-0.2914222873900293,-0.16634109616279602,0.11277206242084503,1.0,2.6207376569509506,0.695311018165023,True
kepler,605,no-PC,0,0,TN,integrated_gradients,0.44865694642066956,0.5513430535793304,32,0.1,-0.7207346198448574,-0.6792521994134897,-0.16634109616279602,0.11277206242084503,1.0,2.654743231832981,0.6003321914144096,True
kepler,605,no-PC,0,0,TN,occlusion,0.44865694642066956,0.5513430535793304,32,0.1,0.07155438384645361,0.03702346041055718,-0.16634109616279602,0.11277206242084503,1.0,24.861447036266327,3.924174363332977,True
kepler,605,no-PC,0,0,TN,consensus,0.44865694642066956,0.5513430535793304,32,0.1,0.009518459637086871,-0.1473607038123167,-0.16634109616279602,0.11277206242084503,1.0,21.972617268562317,3.1234140617899655,True
kepler,636,no-PC,0,0,TN,saliency,0.4486764371395111,0.5513235628604889,32,0.1,0.09113099165433662,0.08504398826979472,-0.1292443573474884,0.11132220923900604,0.78125,6.7670466005802155,1.3980587723651243,True
kepler,636,no-PC,0,0,TN,integrated_gradients,0.4486764371395111,0.5513235628604889,32,0.1,0.016275125941937408,-0.005865102639296188,-0.1292443573474884,0.11132220923900604,0.78125,7.5285878628492355,0.9513058812377232,True
